Цена;Минут до метро;Количество комнат;Площадь;Площадь спален;Площадь кухни;Номер этажа;Количество этажей;Округ_ Центральный административный округ;Округ_Восточный административный округ;Округ_Западный административный округ;Округ_Новомосковский административный округ;Округ_Северный административный округ;Округ_Северо-Восточный административный округ;Округ_Северо-Западный административный округ;Округ_Центральный административный округ;Округ_Юго-Восточный административный округ;Округ_Юго-Западный административный округ;Округ_Южный административный округ;Ремонт_Без ремонта;Ремонт_Дизайнерский;Ремонт_Европейский;Ремонт_Косметический
14800000;19;3;56,1;30,5;11,3;9;9;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
21000000;12;3;78;50;12;3;5;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
22000000;18;3;75,2;46,3;10,3;8;16;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
23700000;12;3;63,4;34,2;11,9;8;36;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
33999000;17;3;98,6;63,6;17,2;11;22;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
24200000;18;3;74,8;46;10,2;6;17;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
15500000;3;3;53,3;29,1;36,3;11;16;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
220000000;9;3;150;78;60;6;8;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
27500000;18;3;78,9;53,3;9,2;4;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
30000000;18;3;64,1;43,4;7,7;2;46;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
16999000;11;3;64,4;43,9;7,3;4;9;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
44197955;6;3;79,4;39,8;13,4;11;18;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
37075358;6;3;68,8;30,6;9,9;13;18;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
45503164;6;3;81,9;60,8;4,6;15;18;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
41008246;6;3;82,7;35,7;20,3;12;18;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
89200000;7;3;103;56;14;5;9;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
51000000;26;3;112,3;58,9;15,9;16;23;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
13000000;22;3;50;36;6;9;9;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
37000000;16;3;86,4;58;13;10;21;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
32000000;4;3;73;44,1;10,2;5;17;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
17500000;13;3;76,5;44,7;11;17;17;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
22000000;16;3;78,2;46,2;10,1;8;17;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
31500000;6;3;61,8;37;17;6;42;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
23500000;11;3;104;48,4;12;2;8;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
91000000;6;3;171;110;30;11;12;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
24500000;12;3;80;53,9;9;3;10;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
23200000;14;3;77,2;33,5;24,5;11;33;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
18500000;20;3;58;42;6;5;5;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
19300000;23;3;80;52,3;9;3;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
23000000;16;3;80;44,2;10,1;2;22;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
22000000;5;3;74;45;18;1;5;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
15000000;21;3;51,8;34,8;6,2;2;9;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
16500000;39;3;70,2;40,8;22,2;7;17;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
14800000;14;3;57;34;10;5;25;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
19500000;8;3;58,7;43,7;6;8;9;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
39000000;3;3;81,7;50;9,7;11;14;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
34000000;15;3;87,2;57,2;10,5;3;9;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
14000000;13;3;72,2;45;10,3;7;17;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
16000000;13;3;77,3;52,3;10,1;19;22;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
22000000;6;3;77;56;10;7;22;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
26900000;15;3;66,7;41;5;5;14;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
18000000;28;3;78;42;17;17;17;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
16500000;6;3;63;42,5;6,6;6;12;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
16000000;19;3;62,1;42;9;11;12;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
34000000;17;3;70;50;14;11;21;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
15750000;18;3;59;38;6,1;6;9;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
18990000;9;3;68,4;41;11;4;12;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
21500000;13;3;78;52;9;4;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
36000000;13;3;121,7;63;20;1;20;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
19990000;26;3;72,9;43,4;8,5;9;14;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
56750000;6;3;67,2;42;14;1;10;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
14900000;13;3;58;39;6;8;9;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
15300000;6;3;60;39,1;8;9;9;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
24400000;18;3;99;36;28;3;8;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
18950000;11;3;75;45;10;16;17;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
17500000;15;3;62,3;44;7,5;5;9;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
14500000;18;3;57,1;43,9;6;4;12;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
26900000;13;3;82,5;57,7;8,9;9;46;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
23300000;14;3;76,5;50,1;9,8;2;5;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
27250000;9;3;84,2;55,1;9,4;4;8;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
86663905;7;3;259;133,1;7,8;9;7;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
21900000;10;3;74;46;10,2;15;17;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
24750000;2;3;68,1;51,3;6,5;4;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
13800000;16;3;56;37,3;6;4;9;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
42000000;5;3;111;58,3;15,8;26;42;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
17800000;15;3;71,1;52;8;1;5;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
14200000;20;3;59,2;42,6;6;4;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
15900000;11;3;58,5;43;6;9;9;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
16150000;9;3;57,3;43;6;7;9;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
33000000;5;3;80,4;50;9;3;16;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
13500000;15;3;57;41;6,4;1;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
51500000;8;3;139,1;78,1;17,3;7;23;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
14500000;16;3;58,6;39;6,2;5;9;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
30150000;12;3;70,9;50,7;7,6;2;5;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
42079055;6;3;82,5;39,8;13,4;5;18;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
37792003;6;3;83,3;39,8;13,4;6;18;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
50763732;6;3;91,2;42,7;15,9;13;18;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
37508105;6;3;73,7;32,5;10,2;11;18;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
41000785;6;3;82,7;39,8;13,4;9;18;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
55657845;6;3;110,9;50,2;14,5;8;18;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
57364713;6;3;110,3;50,2;14,5;6;18;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
41114255;6;3;94;49,7;15;1;18;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
48349607;6;3;97,7;42,5;17;10;18;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
44845368;6;3;79,3;39,8;13,4;15;18;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
44618353;6;3;79,6;39,8;13,4;16;18;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
63679667;6;3;108,5;50,2;14,5;14;18;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
40794404;6;3;79;39,8;13,4;13;18;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
63623071;6;3;110;50,2;14,5;13;18;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
44842060;6;3;81,2;60,8;4,6;14;18;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
43939810;6;3;79,2;39,8;13,4;12;18;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
63719106;6;3;110,3;50,2;14,5;12;18;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
19200000;20;3;58;41,4;6,5;14;18;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
23950000;5;3;82;63;10;2;5;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
18200000;19;3;61;36;10;7;12;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
24950000;12;3;75;42,5;10;20;23;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
28000000;22;3;67;12;35;11;29;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
29000000;10;3;73;50;10;3;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
16550000;9;3;58,6;38;17;1;5;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
24600000;9;3;80;50;20,5;19;30;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
15900000;12;3;51;33;6;1;5;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
27499000;10;3;77;57;11,8;15;16;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
44000000;11;3;119;66;14;14;35;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
46900000;10;3;92;58;17;4;9;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
51800000;8;3;85,8;52,5;10,4;14;22;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
170000000;3;3;232;119,4;25,8;48;72;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
22500000;12;3;62,6;33,8;11,8;8;9;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
22800000;15;3;84,8;57;11;6;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
47500000;11;3;82,2;30;30;9;31;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
19500000;8;3;73,3;39,2;10,1;10;16;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
41999999;15;3;102,7;51,3;21,4;10;21;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
80000000;9;3;130;70;20;4;6;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
30300000;15;3;55;28;17;5;14;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
27000000;20;3;85,6;44,1;10;6;23;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
28500000;7;3;60;26;12;10;23;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
32000000;9;3;109,1;60,9;12,8;9;14;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
39999999;12;3;93;49,2;30;14;21;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
36900000;5;3;97,7;60,7;18;19;42;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
17300000;13;3;65,5;45,5;8,5;11;12;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
17700000;2;3;55,3;30,1;11,2;4;8;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
17700000;9;3;75,3;40,2;10,5;5;16;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
29000000;16;3;77,2;41,2;13;3;6;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
26000000;5;3;61;33;11,7;3;8;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
19000000;5;3;74,3;45,2;10,2;17;17;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
16000000;11;3;63,1;34;11,9;6;12;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
13000000;6;3;57;38;6;1;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
55000000;3;3;146,5;76,2;24;4;39;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
14500000;20;3;58,2;42;5,5;5;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
11300000;8;3;51;34,5;6;5;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
50000000;6;3;77;41,1;13;4;10;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
29499000;13;3;67;38;20;12;16;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
19800000;13;3;82,2;55;8;8;8;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
29500000;6;3;79,4;11;46;13;14;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
24500000;13;3;67,1;40;11,3;10;26;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
14000000;5;3;45;29;6;5;6;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
20900000;14;3;59;32;6;9;9;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
16246570;19;3;86,7;46;13,8;10;25;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
16246570;19;3;86,7;46;13,8;14;25;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
16246570;19;3;86,7;46;13,8;6;25;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
21000000;11;3;67;41;9;9;16;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
37450000;18;3;108,9;64,3;25;14;28;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
12500000;15;3;58,6;44;6;1;9;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
17850000;6;3;71,6;41,6;12,5;15;15;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
15200000;12;3;64;34,5;6,5;12;12;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
64000000;13;3;135;70,4;17,8;15;24;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
37000000;12;3;97,2;51,3;14,7;26;38;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
30500000;8;3;98;10;65,6;7;8;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
15300000;9;3;60;43;7;2;9;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
17900000;13;3;72,2;43,6;8,4;9;14;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
32000000;6;3;93,3;52,6;12;9;17;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
14300000;17;3;56,6;42,3;6,5;9;9;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
26000000;10;3;74,8;46,1;10;1;17;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
44500000;12;3;104;54,7;15,2;12;17;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
24800000;10;3;71,8;44,6;10,5;4;19;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
48000000;5;3;89,3;53;18;21;33;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
16000000;11;3;55,4;40;5,6;4;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
28000000;3;3;76,3;45,2;10,3;15;17;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
24000000;16;3;75,5;44,5;11;4;20;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
15500000;13;3;65,2;45;9,2;11;14;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
19850000;14;3;72,5;38,8;8;2;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
20000000;9;3;60;42,4;6,7;2;9;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
13500000;17;3;55,2;30;6;4;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
15200000;13;3;60;45,3;5,4;2;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
29500000;12;3;74,9;45,5;8,3;3;9;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
13700000;15;3;59;32;6;2;9;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
25300000;6;3;75;45;13;17;17;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
21500000;15;3;73,9;39,5;12,8;15;17;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
25500000;6;3;72,8;45,8;12,4;4;25;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
15700000;21;3;55,2;31;20,7;5;9;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
16600000;8;3;55;38;7;3;9;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
26750000;6;3;83;40;21;5;15;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
25800000;4;3;75;39;15;6;32;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
21700000;24;3;80,6;48,1;10;9;9;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
20100000;4;3;73;40;13;12;23;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
13500000;24;3;57,5;38,5;6;8;9;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
25000000;17;3;105;55,2;17;14;23;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
27999000;14;3;74,9;62;10,2;13;17;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
22500000;13;3;72,4;45,4;10,4;11;18;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
79000000;9;3;88,3;46,8;10;5;12;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
169000000;6;3;103,2;54,3;10;1;7;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
260000000;5;3;124;64,8;15;7;10;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
175500000;13;3;130;67,9;10;3;9;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
26800000;2;3;71;48;9,5;5;22;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
17900000;15;3;74,5;44,8;10,2;17;17;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
27500000;13;3;79;46;12;4;16;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
18000000;7;3;74,2;46;10,5;6;10;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
25000000;8;3;71,9;41,4;12;5;16;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
21500000;5;3;73;51;8;5;17;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
20000000;4;3;68;42;18;6;15;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
58900000;11;3;122;82;16;9;24;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
26950000;12;3;72,9;50;10,2;14;14;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
19700000;3;3;69;45;10;16;16;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
29000000;13;3;106;65;15;15;25;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
36000000;4;3;77;52;9;8;8;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
40000000;16;3;134;70;12;18;22;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
11500000;17;3;63,6;40;6,3;1;9;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
20000000;5;3;71;41;9;14;14;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
15150000;13;3;70;47;9;5;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
16990000;12;3;63;44;8;12;12;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
27500000;5;3;75;40,1;12,8;15;22;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
21500000;5;3;65;44,8;9,4;10;12;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
22700000;20;3;87;55;12;13;17;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
22700000;20;3;87;55;12;14;17;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
40000000;8;3;78;47;10;3;20;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
31000000;20;3;73,2;48;9;3;12;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
15500000;6;3;58,1;45;6;7;9;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
26500000;15;3;85,9;55,8;10,6;7;8;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
13500000;17;3;73,4;45,8;10,2;1;17;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
23500000;13;3;74,1;44,1;11,2;3;17;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
20500000;4;3;82;54;9,5;5;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
15800000;11;3;56,6;40;6;8;11;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
14800000;13;3;64;45;7;4;12;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
22000000;21;3;75;46;10;12;17;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
24000000;24;3;85;54;10;4;14;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
18500000;16;3;77;45;10;7;16;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
22000000;4;3;78,1;41,6;8,6;2;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
29000000;10;3;76,1;47,7;10;16;17;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
27000000;4;3;78,9;45;10,5;7;22;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
18300000;12;3;75;43;10;7;12;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
12500000;29;3;58,5;43,9;5,9;6;9;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
19000000;3;3;70;42;10;9;16;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
19000000;3;3;70;45;10;12;16;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
34200000;10;3;96;55;15;4;25;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
16500000;10;3;65;35;15;12;22;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
16000000;22;3;66;35,5;12,1;5;16;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
20000000;18;3;72;43;10;14;17;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
49499000;10;3;110;58;14;26;30;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
19500000;12;3;63;44;7;5;9;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
15990000;20;3;77,2;50,6;8;4;5;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
30000000;7;3;98;53;14;16;17;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
24000000;13;3;74,6;46;10;10;13;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
34600000;11;3;73,3;44,2;9;6;13;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
25000000;19;3;96,1;53,1;22,7;4;5;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
47000000;11;3;103;56;16;22;25;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
23000000;9;3;84,3;50,3;10,5;7;17;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
11980000;11;3;57,5;42,2;7;3;10;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
27000000;8;3;104;54;35;9;15;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
35000000;6;3;74;51;7;7;15;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
24500000;8;3;75;51,5;9;4;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
47000000;7;3;82,8;45;10;9;20;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
17000000;9;3;58;42;6;5;9;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
115000000;2;3;170;88,1;35;38;88;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
34990000;4;3;75,5;40,3;15;2;12;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
21500000;29;3;90;47,6;14;14;17;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
13500000;8;3;53;28,9;11;5;9;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
27000000;7;3;86,6;56,6;8,6;2;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
24000000;27;3;85,8;49,1;12,3;20;25;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
17850000;13;3;79;41;8,3;7;14;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
22990000;21;3;80;42,6;15;3;15;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
19500000;11;3;85;47;8,1;3;14;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
18900000;12;3;63;37;7;5;5;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
15650000;9;3;79;44;10,5;1;17;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
22250000;8;3;65;26;26;16;23;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
18600000;11;3;82,3;57,2;8;7;8;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
31000000;13;3;72,2;43,2;9,9;12;17;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
35000000;16;3;70;52;17;5;6;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
16000000;18;3;66,5;44;11;2;12;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
26316000;8;3;73,1;39,1;12,7;24;29;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
45500000;13;3;115;60;15;1;37;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
14300000;17;3;58,6;38;8;8;9;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
19500000;22;3;80,5;45;13;17;17;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
20500000;18;3;65;35;12;8;9;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
19000000;6;3;64,6;42,6;8;5;6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
24799000;18;3;74;48,4;13;9;16;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
15900000;21;3;58,4;43,1;5,9;6;9;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
51500000;8;3;110,2;57,8;17;7;27;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
14900000;21;3;48,4;33,6;6;6;9;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
18000000;25;3;75;46;10,2;15;15;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
19000000;15;3;75,1;45,3;10,2;13;16;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
32600000;21;3;74;45;12,5;10;18;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0
